Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OperatorSkillScore,RequiredSkillByRole,Name,Email,Phone Number,Skills
22,No,Frequently,365,Quality Control,3,3,Dairy Science,1,858,1,Female,137,3,1,Milk Processing Operator,2,Married,49954,2533,0,No,17,4,3,0,24,0,2,0,6,4,15,0.294366301,0.45,Meera Kapoor,meera.kapoor247@example.com,918000000000.0,
52,No,Frequently,842,Logistics,4,3,Logistics,1,859,4,Female,141,4,2,Farm Liaison Officer,2,Single,41652,5663,5,Yes,18,2,3,2,17,1,1,6,5,2,6,0.770470577,0.3,Rohit Malhotra,rohit.malhotra710@example.com,920000000000.0,
25,No,Rarely,1379,Production,26,1,Dairy Science,1,860,4,Female,148,2,2,Farm Liaison Officer,2,Single,34178,2129,3,No,18,4,2,1,6,4,4,28,2,2,19,0.609615631,0.3,Ankit Nair,ankit.nair712@example.com,918000000000.0,
29,No,Rarely,1407,Quality Control,11,1,Dairy Science,1,861,2,Female,80,3,2,Logistics & Supply Chain Coordinator,1,Divorced,71163,14563,3,Yes,14,4,1,1,2,4,3,16,8,5,11,0.741216211,0.35,Kavya Reddy,kavya.reddy218@example.com,918000000000.0,
24,No,Non-Travel,289,Production,2,1,Logistics,1,862,4,Female,126,1,2,Farm Liaison Officer,2,Divorced,34751,3858,1,Yes,13,1,1,0,28,5,2,2,13,3,16,0.523766542,0.3,Riya Reddy,riya.reddy978@example.com,918000000000.0,
42,No,Rarely,1317,Farm Operations,14,1,Food Technology,1,863,2,Male,84,4,3,Packaging Machine Operator,1,Single,85961,17735,3,Yes,13,1,1,2,9,0,3,9,19,7,10,0.342718745,0.4,Karan Patel,karan.patel489@example.com,919000000000.0,
29,No,Frequently,212,Maintenance,44,1,Logistics,1,864,4,Female,65,3,4,Farm Liaison Officer,2,Divorced,23044,14342,4,No,18,1,3,1,4,1,1,6,10,13,3,0.216792585,0.3,Riya Desai,riya.desai627@example.com,917000000000.0,
21,No,Non-Travel,1172,Farm Operations,30,4,Biotechnology,1,865,4,Female,128,4,4,Packaging Machine Operator,3,Single,83165,5649,4,No,24,1,3,1,33,5,2,26,4,3,18,0.591396788,0.4,Ankit Sharma,ankit.sharma744@example.com,918000000000.0,
32,No,Rarely,1004,Maintenance,49,1,Mechanical Engineering,1,866,3,Female,67,3,2,Farm Liaison Officer,4,Married,31480,12978,4,No,17,4,2,2,7,5,2,27,13,7,1,0.312732325,0.3,Kavya Rana,kavya.rana114@example.com,918000000000.0,
59,No,Frequently,1144,Logistics,12,4,Logistics,1,867,4,Female,111,3,2,Cheese Production Technician,3,Married,85439,6860,3,No,19,1,4,2,13,2,1,11,18,13,1,0.330996046,0.5,Dev Mehta,dev.mehta974@example.com,917000000000.0,
21,No,Rarely,941,Quality Control,26,2,Dairy Science,1,868,2,Male,76,3,2,Dairy Lab Technician,3,Married,63874,11412,0,No,24,1,2,1,39,5,3,21,7,11,16,0.505413942,0.55,Pooja Rana,pooja.rana653@example.com,918000000000.0,
39,Yes,Frequently,1075,Logistics,44,1,Dairy Science,1,869,2,Female,84,3,4,Packaging Machine Operator,1,Married,86775,10833,9,No,19,4,3,2,5,5,3,14,6,14,8,0.509453951,0.4,Kavya Kapoor,kavya.kapoor383@example.com,916000000000.0,
20,No,Rarely,1373,Maintenance,33,1,Logistics,1,870,1,Male,94,4,4,Maintenance Engineer,2,Married,26566,16135,7,No,21,2,1,2,0,2,3,22,6,11,0,0.392070963,0.6,Amit Malhotra,amit.malhotra370@example.com,920000000000.0,
56,No,Rarely,859,Maintenance,13,4,Mechanical Engineering,1,871,1,Female,84,2,2,Logistics & Supply Chain Coordinator,4,Married,105311,2723,2,No,16,2,1,2,32,4,1,20,2,3,9,0.292345546,0.35,Priya Nair,priya.nair183@example.com,918000000000.0,
28,No,Frequently,1231,Maintenance,14,2,Logistics,1,872,3,Male,77,4,3,Cold Storage Supervisor,4,Single,73149,2737,1,No,21,3,1,1,39,4,4,15,2,2,14,0.861466926,0.4,Rohit Rana,rohit.rana265@example.com,919000000000.0,
36,Yes,Non-Travel,1252,Production,24,4,Mechanical Engineering,1,873,2,Male,58,3,1,Packaging Machine Operator,2,Divorced,23006,15879,8,Yes,12,4,1,0,10,3,4,7,17,4,14,0.292148431,0.4,Nisha Joshi,nisha.joshi875@example.com,919000000000.0,
28,No,Frequently,495,Quality Control,34,4,Mechanical Engineering,1,874,2,Male,125,4,1,Dairy Quality Analyst,1,Single,92561,3299,6,No,13,1,4,2,23,5,3,5,12,11,1,0.445540809,0.55,Riya Desai,riya.desai5@example.com,916000000000.0,
30,No,Frequently,1185,Logistics,44,1,Biotechnology,1,875,2,Male,64,4,1,Dairy Lab Technician,1,Married,39423,2339,8,No,24,3,2,1,9,0,2,27,0,12,13,0.413407595,0.55,Rohit Kapoor,rohit.kapoor943@example.com,920000000000.0,
34,No,Rarely,1125,Logistics,26,3,Dairy Science,1,876,3,Male,70,4,4,Cheese Production Technician,1,Divorced,110710,2152,1,Yes,18,2,2,0,22,4,4,3,4,4,3,0.806436528,0.5,Priya Iyer,priya.iyer175@example.com,919000000000.0,
43,No,Frequently,839,Farm Operations,21,3,Dairy Science,1,877,2,Female,101,3,4,Milk Processing Operator,4,Divorced,112199,11613,8,No,23,2,3,1,15,1,3,29,3,9,17,0.487043714,0.45,Arjun Bose,arjun.bose921@example.com,919000000000.0,
57,No,Rarely,539,Maintenance,28,4,Mechanical Engineering,1,878,1,Male,84,4,1,Cheese Production Technician,1,Married,53952,15755,9,Yes,22,4,2,1,36,0,4,10,15,9,8,0.286830449,0.5,Amit Patel,amit.patel649@example.com,917000000000.0,
54,No,Non-Travel,827,Maintenance,48,1,Dairy Science,1,879,3,Female,146,1,1,Farm Liaison Officer,1,Married,47326,17982,8,Yes,17,1,4,1,15,3,3,16,14,0,1,0.20718272,0.3,Karan Kapoor,karan.kapoor338@example.com,920000000000.0,
49,No,Non-Travel,638,Maintenance,36,2,Food Technology,1,880,1,Male,100,3,3,Logistics & Supply Chain Coordinator,4,Married,51139,2426,8,Yes,21,1,4,0,30,5,4,1,17,14,1,0.705364722,0.35,Nisha Patel,nisha.patel512@example.com,917000000000.0,
50,No,Frequently,1367,Logistics,40,3,Mechanical Engineering,1,881,1,Male,132,4,4,Dairy Lab Technician,4,Married,82103,11327,9,No,21,3,4,1,5,2,4,27,16,7,17,0.700150765,0.55,Sneha Iyer,sneha.iyer404@example.com,918000000000.0,
24,No,Non-Travel,1141,Farm Operations,2,2,Dairy Science,1,882,3,Female,104,1,4,Dairy Quality Analyst,3,Married,80857,13521,9,No,10,2,1,0,29,3,2,5,13,7,16,0.49244857,0.55,Nisha Sharma,nisha.sharma40@example.com,919000000000.0,
33,Yes,Rarely,1029,Production,42,3,Food Technology,1,883,4,Male,136,4,1,Packaging Machine Operator,4,Married,93638,19333,3,No,12,3,3,2,36,0,2,3,13,7,8,0.2884156,0.4,Vivek Mehta,vivek.mehta722@example.com,920000000000.0,
30,No,Frequently,718,Quality Control,9,1,Biotechnology,1,884,4,Male,126,2,3,Cheese Production Technician,2,Divorced,92652,3373,9,Yes,23,3,4,0,0,2,4,2,18,13,7,0.460143669,0.5,Arjun Mehta,arjun.mehta796@example.com,918000000000.0,
28,No,Rarely,1175,Production,23,4,Dairy Science,1,885,1,Male,93,4,3,Dairy Lab Technician,4,Married,32937,9082,2,No,21,3,2,1,24,1,3,6,5,9,1,0.612917716,0.55,Nisha Desai,nisha.desai517@example.com,920000000000.0,
53,No,Non-Travel,1268,Logistics,15,2,Food Technology,1,886,4,Male,114,4,1,Packaging Machine Operator,4,Married,50161,11893,5,No,19,1,2,0,20,2,2,6,12,3,1,0.692760059,0.4,Pooja Joshi,pooja.joshi193@example.com,918000000000.0,
31,No,Rarely,1154,Maintenance,13,2,Logistics,1,887,2,Female,142,2,1,Logistics & Supply Chain Coordinator,1,Divorced,24383,9593,2,Yes,11,2,2,1,34,2,1,15,17,12,4,0.254767925,0.35,Riya Kapoor,riya.kapoor130@example.com,920000000000.0,
54,No,Frequently,1462,Quality Control,23,4,Logistics,1,888,3,Male,137,3,4,Cold Storage Supervisor,3,Single,105856,11495,8,No,11,3,4,2,37,1,2,1,14,13,11,0.589415229,0.4,Meera Reddy,meera.reddy428@example.com,917000000000.0,
54,No,Non-Travel,1151,Logistics,17,2,Food Technology,1,889,1,Male,129,2,1,Milk Processing Operator,1,Married,90043,18754,2,Yes,22,2,4,0,4,4,4,7,6,8,15,0.393286855,0.45,Vivek Patel,vivek.patel254@example.com,918000000000.0,
20,Yes,Rarely,1143,Logistics,48,3,Mechanical Engineering,1,890,2,Female,74,3,2,Logistics & Supply Chain Coordinator,3,Divorced,34735,9837,1,Yes,22,2,2,2,11,4,4,14,18,9,13,0.632086401,0.35,Rohit Desai,rohit.desai768@example.com,920000000000.0,
59,No,Rarely,354,Logistics,2,4,Mechanical Engineering,1,891,4,Female,136,2,3,Farm Liaison Officer,1,Divorced,79919,13172,7,No,17,3,4,0,4,2,1,26,16,2,19,0.653698086,0.3,Dev Iyer,dev.iyer862@example.com,919000000000.0,
41,No,Frequently,1404,Quality Control,20,3,Dairy Science,1,892,2,Male,141,4,1,Cold Storage Supervisor,2,Single,115249,12317,5,No,15,3,2,1,8,2,2,15,8,6,1,0.837422591,0.4,Ankit Kapoor,ankit.kapoor389@example.com,919000000000.0,
48,No,Rarely,1438,Quality Control,20,3,Logistics,1,893,4,Male,96,4,2,Farm Liaison Officer,1,Married,102055,12934,7,Yes,21,4,1,0,8,3,4,0,10,5,7,0.487264863,0.3,Pooja Mehta,pooja.mehta637@example.com,916000000000.0,
27,Yes,Rarely,287,Farm Operations,46,1,Mechanical Engineering,1,894,1,Female,129,3,3,Cheese Production Technician,1,Married,87561,7230,6,Yes,21,1,4,2,34,4,1,26,4,8,3,0.576313462,0.5,Nisha Reddy,nisha.reddy925@example.com,920000000000.0,
30,No,Rarely,1479,Farm Operations,3,3,Mechanical Engineering,1,895,2,Male,105,3,2,Cold Storage Supervisor,2,Married,105455,15645,2,Yes,21,2,1,0,0,1,1,9,1,11,19,0.387750586,0.4,Pooja Mehta,pooja.mehta609@example.com,917000000000.0,
56,Yes,Rarely,1296,Production,12,1,Logistics,1,896,3,Female,87,1,2,Farm Liaison Officer,2,Divorced,57622,10954,7,Yes,22,3,1,2,9,5,3,6,14,13,8,0.400589917,0.3,Meera Rana,meera.rana618@example.com,919000000000.0,
33,No,Non-Travel,1130,Quality Control,40,2,Biotechnology,1,897,1,Male,60,1,1,Cold Storage Supervisor,4,Married,58135,14254,9,Yes,15,3,4,2,38,5,2,15,11,12,19,0.232223647,0.4,Meera Rana,meera.rana686@example.com,919000000000.0,
49,No,Frequently,378,Quality Control,2,2,Mechanical Engineering,1,898,2,Female,116,4,3,Logistics & Supply Chain Coordinator,1,Married,55658,19388,0,No,13,2,2,1,35,2,2,9,9,3,18,0.40024826,0.35,Nisha Trivedi,nisha.trivedi486@example.com,919000000000.0,
54,No,Rarely,411,Quality Control,36,1,Food Technology,1,899,2,Female,64,4,2,Dairy Lab Technician,2,Married,104677,9057,0,No,10,3,3,0,36,2,2,11,9,3,1,0.244680083,0.55,Vivek Joshi,vivek.joshi278@example.com,917000000000.0,
40,No,Rarely,1457,Farm Operations,14,3,Dairy Science,1,900,4,Female,50,1,4,Milk Processing Operator,2,Married,49696,5755,9,No,20,4,1,2,34,5,4,16,19,5,15,0.874741053,0.45,Ankit Patel,ankit.patel551@example.com,918000000000.0,
56,No,Rarely,664,Logistics,16,4,Mechanical Engineering,1,901,1,Male,56,1,3,Milk Processing Operator,4,Single,23773,4846,7,No,16,2,4,1,16,3,1,12,10,7,10,0.636984265,0.45,Riya Kapoor,riya.kapoor762@example.com,917000000000.0,
24,Yes,Rarely,1446,Maintenance,19,4,Mechanical Engineering,1,902,1,Male,50,3,4,Farm Liaison Officer,3,Single,44956,4964,8,No,17,3,1,1,12,3,3,11,9,2,7,0.321203993,0.3,Sneha Kapoor,sneha.kapoor585@example.com,918000000000.0,
38,Yes,Rarely,830,Farm Operations,34,1,Biotechnology,1,903,1,Male,98,2,1,Farm Liaison Officer,2,Single,35819,10878,9,Yes,11,2,2,1,5,3,2,14,6,10,11,0.281736452,0.3,Ankit Gandhi,ankit.gandhi388@example.com,918000000000.0,
33,No,Rarely,1024,Quality Control,44,2,Food Technology,1,904,1,Male,145,3,4,Cold Storage Supervisor,2,Married,21528,14648,5,Yes,11,3,4,2,36,0,3,13,13,7,2,0.459085834,0.4,Amit Trivedi,amit.trivedi286@example.com,919000000000.0,
45,No,Rarely,1487,Farm Operations,46,2,Dairy Science,1,905,4,Female,122,1,3,Cheese Production Technician,1,Married,106491,4755,4,No,10,3,3,0,31,1,3,18,12,13,12,0.415353127,0.5,Ankit Joshi,ankit.joshi112@example.com,920000000000.0,
23,No,Frequently,1430,Production,6,4,Mechanical Engineering,1,906,3,Female,78,4,2,Farm Liaison Officer,4,Divorced,64588,8473,1,Yes,13,1,4,2,10,0,1,18,4,7,1,0.395478347,0.3,Amit Mehta,amit.mehta765@example.com,918000000000.0,
44,No,Rarely,806,Quality Control,13,1,Dairy Science,1,907,1,Female,75,1,2,Cold Storage Supervisor,1,Divorced,90585,16554,8,Yes,15,2,1,1,16,2,2,25,18,13,12,0.527737231,0.4,Priya Mehta,priya.mehta667@example.com,917000000000.0,
44,No,Frequently,1084,Production,36,4,Logistics,1,908,4,Male,136,4,3,Maintenance Engineer,3,Divorced,119152,3693,5,Yes,23,1,4,2,4,3,3,13,9,13,7,0.83901169,0.6,Priya Iyer,priya.iyer40@example.com,916000000000.0,
37,No,Frequently,565,Quality Control,22,3,Mechanical Engineering,1,909,3,Male,94,4,2,Milk Processing Operator,4,Married,40511,13084,7,No,14,3,4,2,5,3,2,17,7,6,14,0.597635178,0.45,Sahil Iyer,sahil.iyer950@example.com,918000000000.0,
59,No,Frequently,475,Farm Operations,18,3,Mechanical Engineering,1,910,3,Male,142,4,4,Farm Liaison Officer,1,Single,30119,14003,8,No,13,2,1,1,9,5,2,29,17,6,8,0.564862053,0.3,Sahil Joshi,sahil.joshi351@example.com,920000000000.0,
27,No,Frequently,579,Logistics,12,1,Logistics,1,911,4,Female,146,4,2,Logistics & Supply Chain Coordinator,2,Single,95893,19068,8,No,23,2,3,0,32,5,2,25,0,4,10,0.764583905,0.35,Meera Sharma,meera.sharma56@example.com,919000000000.0,
58,No,Frequently,1491,Maintenance,30,1,Biotechnology,1,912,1,Male,120,2,2,Dairy Quality Analyst,2,Single,36167,4919,7,No,13,4,2,1,29,3,3,28,4,1,2,0.202817228,0.55,Kavya Reddy,kavya.reddy909@example.com,918000000000.0,
59,No,Non-Travel,1144,Production,40,3,Mechanical Engineering,1,913,3,Male,61,1,4,Cold Storage Supervisor,4,Married,76503,5756,9,No,19,4,4,1,20,4,1,4,10,11,6,0.338169968,0.4,Amit Iyer,amit.iyer201@example.com,917000000000.0,
33,No,Frequently,1287,Farm Operations,7,2,Dairy Science,1,914,1,Female,144,3,4,Milk Processing Operator,2,Single,107789,5283,7,No,24,3,3,2,16,5,1,19,19,13,13,0.547330154,0.45,Nisha Rana,nisha.rana201@example.com,918000000000.0,
51,No,Frequently,1009,Logistics,32,1,Food Technology,1,915,1,Female,81,4,4,Farm Liaison Officer,1,Divorced,54889,6691,2,Yes,16,3,2,1,26,1,3,28,10,14,14,0.693716342,0.3,Meera Nair,meera.nair821@example.com,920000000000.0,
57,Yes,Non-Travel,1124,Farm Operations,48,3,Dairy Science,1,916,2,Male,69,4,1,Dairy Lab Technician,4,Divorced,65678,9350,2,Yes,16,3,1,2,2,0,4,5,15,1,8,0.539519736,0.55,Meera Rana,meera.rana477@example.com,920000000000.0,
52,No,Frequently,693,Production,19,3,Biotechnology,1,917,1,Female,100,3,4,Cold Storage Supervisor,2,Single,115334,19540,1,Yes,11,3,3,1,28,1,2,17,9,12,19,0.314601187,0.4,Kavya Desai,kavya.desai168@example.com,919000000000.0,
42,No,Rarely,1321,Maintenance,6,2,Food Technology,1,918,2,Male,130,3,4,Cheese Production Technician,2,Divorced,80262,5061,0,Yes,22,4,3,1,1,5,2,13,14,11,10,0.850987972,0.5,Meera Nair,meera.nair113@example.com,916000000000.0,
34,No,Rarely,1294,Farm Operations,20,2,Dairy Science,1,919,3,Female,85,4,1,Farm Liaison Officer,3,Single,24681,7919,3,Yes,16,2,4,0,28,3,1,3,6,9,6,0.430065592,0.3,Karan Iyer,karan.iyer905@example.com,919000000000.0,
52,No,Rarely,563,Quality Control,27,2,Dairy Science,1,920,4,Female,116,3,2,Cold Storage Supervisor,3,Single,100291,19676,1,Yes,11,1,1,1,35,2,3,27,14,11,11,0.751750977,0.4,Riya Pillai,riya.pillai292@example.com,918000000000.0,
44,No,Non-Travel,769,Logistics,43,2,Logistics,1,921,2,Female,50,3,4,Farm Liaison Officer,4,Divorced,86008,12076,1,No,13,2,4,0,33,4,3,22,15,7,18,0.823989334,0.3,Nisha Mehta,nisha.mehta485@example.com,919000000000.0,
36,No,Frequently,962,Farm Operations,37,4,Biotechnology,1,922,4,Male,76,2,3,Dairy Quality Analyst,3,Divorced,118417,11752,4,No,24,2,1,1,36,5,4,0,5,10,17,0.442514564,0.55,Meera Iyer,meera.iyer471@example.com,919000000000.0,
52,No,Non-Travel,475,Logistics,48,2,Logistics,1,923,3,Male,89,3,4,Packaging Machine Operator,1,Divorced,33690,18012,3,No,10,4,2,1,0,1,4,12,10,5,12,0.791718247,0.4,Meera Reddy,meera.reddy746@example.com,917000000000.0,
21,No,Frequently,249,Quality Control,7,4,Food Technology,1,924,1,Male,146,1,4,Packaging Machine Operator,2,Divorced,45912,11175,0,No,14,2,4,1,25,2,1,10,16,7,10,0.697541578,0.4,Riya Kapoor,riya.kapoor767@example.com,917000000000.0,
33,No,Rarely,927,Maintenance,5,1,Logistics,1,925,3,Female,133,1,1,Cold Storage Supervisor,2,Single,26473,9902,8,No,10,2,1,0,0,5,4,2,14,2,0,0.832996586,0.4,Ankit Trivedi,ankit.trivedi85@example.com,917000000000.0,
59,No,Rarely,1105,Maintenance,11,3,Biotechnology,1,926,4,Female,63,1,3,Cheese Production Technician,2,Divorced,61298,4067,3,No,13,3,1,2,3,3,4,16,15,0,5,0.375917491,0.5,Ankit Pillai,ankit.pillai493@example.com,916000000000.0,
59,No,Frequently,1127,Quality Control,15,4,Mechanical Engineering,1,927,3,Female,149,4,2,Farm Liaison Officer,4,Divorced,38669,3979,4,No,22,1,3,0,38,3,3,17,1,12,1,0.851894324,0.3,Nisha Joshi,nisha.joshi611@example.com,917000000000.0,
58,No,Frequently,763,Logistics,3,1,Mechanical Engineering,1,928,1,Female,118,1,2,Cold Storage Supervisor,4,Married,119500,2700,6,Yes,18,2,4,1,13,3,3,24,3,5,12,0.245714534,0.4,Priya Trivedi,priya.trivedi349@example.com,918000000000.0,
25,No,Non-Travel,982,Farm Operations,5,1,Food Technology,1,929,3,Male,136,2,3,Dairy Lab Technician,3,Divorced,101998,6046,1,Yes,22,2,4,2,17,3,4,9,18,1,12,0.7555699,0.55,Amit Malhotra,amit.malhotra356@example.com,918000000000.0,
25,No,Rarely,684,Quality Control,23,4,Mechanical Engineering,1,930,1,Male,128,1,4,Cheese Production Technician,2,Divorced,40943,4073,7,No,21,1,2,1,33,5,1,15,5,11,18,0.504965514,0.5,Arjun Nair,arjun.nair690@example.com,917000000000.0,
22,No,Frequently,1307,Production,37,1,Logistics,1,931,2,Male,55,4,1,Dairy Lab Technician,2,Single,58785,13945,1,No,17,3,1,0,0,4,4,20,17,14,8,0.324522977,0.55,Nisha Joshi,nisha.joshi831@example.com,918000000000.0,
26,No,Frequently,783,Logistics,9,1,Food Technology,1,932,4,Female,82,2,3,Logistics & Supply Chain Coordinator,2,Single,83427,18778,9,Yes,15,4,3,0,21,4,1,12,10,8,18,0.255582069,0.35,Nisha Joshi,nisha.joshi603@example.com,920000000000.0,
27,No,Frequently,435,Maintenance,15,4,Biotechnology,1,933,1,Female,104,1,3,Packaging Machine Operator,2,Married,82001,5048,4,Yes,24,4,1,2,15,1,4,19,8,4,0,0.47268326,0.4,Karan Patel,karan.patel802@example.com,917000000000.0,
34,No,Frequently,255,Quality Control,3,1,Food Technology,1,934,1,Male,68,2,2,Packaging Machine Operator,2,Divorced,81724,2522,1,No,17,2,1,0,21,5,3,11,2,4,7,0.472526745,0.4,Ankit Gandhi,ankit.gandhi998@example.com,919000000000.0,
48,No,Frequently,559,Maintenance,29,2,Food Technology,1,935,3,Female,126,2,1,Farm Liaison Officer,1,Divorced,30832,13101,1,Yes,14,3,1,1,15,3,3,3,1,12,13,0.360970169,0.3,Rohit Trivedi,rohit.trivedi911@example.com,919000000000.0,
52,No,Rarely,309,Logistics,6,2,Dairy Science,1,936,2,Male,78,4,3,Dairy Quality Analyst,2,Divorced,25385,10741,3,No,16,4,4,2,27,4,1,7,17,9,15,0.350860779,0.55,Pooja Rana,pooja.rana558@example.com,917000000000.0,
49,No,Frequently,391,Maintenance,17,3,Dairy Science,1,937,1,Female,110,4,1,Cold Storage Supervisor,1,Divorced,115898,19852,3,Yes,17,4,1,1,27,5,4,11,14,7,3,0.479660009,0.4,Pooja Iyer,pooja.iyer194@example.com,917000000000.0,
58,No,Frequently,1103,Quality Control,26,1,Food Technology,1,938,2,Female,119,2,4,Cold Storage Supervisor,2,Divorced,34708,14674,7,No,16,4,2,2,21,2,4,18,17,5,17,0.487079718,0.4,Meera Joshi,meera.joshi387@example.com,918000000000.0,
46,No,Non-Travel,1316,Logistics,21,3,Mechanical Engineering,1,939,2,Male,128,1,2,Logistics & Supply Chain Coordinator,4,Divorced,78600,19805,5,Yes,23,4,3,2,5,4,1,14,18,2,13,0.509655359,0.35,Karan Sharma,karan.sharma87@example.com,920000000000.0,
55,Yes,Non-Travel,1061,Production,8,2,Dairy Science,1,940,3,Male,129,4,4,Maintenance Engineer,4,Married,43438,2285,9,No,13,4,3,1,24,4,4,27,14,8,8,0.808131571,0.6,Nisha Joshi,nisha.joshi630@example.com,916000000000.0,
48,No,Rarely,767,Quality Control,21,2,Biotechnology,1,941,1,Female,73,2,1,Dairy Quality Analyst,1,Divorced,102747,13957,7,Yes,14,2,1,0,1,1,2,15,16,9,14,0.627878154,0.55,Rohit Nair,rohit.nair40@example.com,919000000000.0,
57,No,Rarely,1283,Farm Operations,11,2,Logistics,1,942,3,Male,72,3,4,Cold Storage Supervisor,2,Divorced,100107,9108,6,No,22,4,3,1,6,4,3,11,17,3,2,0.214303216,0.4,Amit Mehta,amit.mehta255@example.com,916000000000.0,
52,No,Non-Travel,849,Quality Control,38,1,Dairy Science,1,943,4,Male,59,3,2,Dairy Quality Analyst,4,Divorced,80062,16990,9,No,23,2,1,0,16,2,3,19,17,9,3,0.563369469,0.55,Pooja Trivedi,pooja.trivedi78@example.com,917000000000.0,
56,No,Frequently,238,Logistics,8,1,Food Technology,1,944,4,Female,103,4,1,Cheese Production Technician,4,Married,85428,19829,3,No,19,1,4,0,34,3,1,17,10,3,17,0.733715907,0.5,Priya Rana,priya.rana778@example.com,916000000000.0,
46,No,Non-Travel,1272,Quality Control,42,2,Mechanical Engineering,1,945,1,Female,90,1,3,Farm Liaison Officer,2,Divorced,106843,7837,1,No,15,1,3,1,19,0,4,21,17,11,13,0.239490015,0.3,Kavya Bose,kavya.bose166@example.com,916000000000.0,
52,No,Rarely,836,Production,24,3,Logistics,1,946,2,Female,98,3,4,Milk Processing Operator,2,Married,31002,17032,8,No,23,3,4,2,1,1,1,11,2,12,14,0.495825515,0.45,Sahil Desai,sahil.desai159@example.com,919000000000.0,
23,No,Frequently,1236,Production,35,3,Dairy Science,1,947,1,Male,66,3,2,Cheese Production Technician,4,Single,56153,3466,1,No,23,2,4,1,6,2,2,15,12,1,7,0.5158471,0.5,Sahil Gandhi,sahil.gandhi61@example.com,918000000000.0,
41,No,Non-Travel,235,Farm Operations,14,4,Mechanical Engineering,1,948,1,Female,105,3,3,Dairy Lab Technician,2,Divorced,42440,11106,0,No,21,3,2,2,31,1,4,24,13,2,9,0.867814317,0.55,Riya Bose,riya.bose297@example.com,917000000000.0,
21,No,Non-Travel,300,Maintenance,14,2,Mechanical Engineering,1,949,4,Female,94,1,2,Packaging Machine Operator,3,Married,87501,10479,7,No,20,1,2,0,18,5,2,27,3,3,11,0.532978768,0.4,Vivek Bose,vivek.bose688@example.com,918000000000.0,
29,No,Rarely,1309,Logistics,10,3,Mechanical Engineering,1,950,4,Female,79,1,1,Milk Processing Operator,2,Single,52556,12280,9,No,15,1,3,2,11,3,1,19,17,6,8,0.724930184,0.45,Pooja Desai,pooja.desai662@example.com,920000000000.0,
24,Yes,Frequently,1446,Logistics,12,2,Food Technology,1,951,2,Female,93,4,1,Logistics & Supply Chain Coordinator,4,Married,87963,7932,8,Yes,22,1,1,1,8,4,3,10,4,12,7,0.412031432,0.35,Vivek Rana,vivek.rana1@example.com,919000000000.0,
29,Yes,Frequently,365,Maintenance,38,3,Biotechnology,1,952,2,Female,123,4,4,Maintenance Engineer,4,Married,110725,11996,0,No,18,1,1,2,26,5,2,21,13,2,16,0.745514656,0.6,Sahil Patel,sahil.patel409@example.com,918000000000.0,
52,No,Rarely,582,Production,44,4,Mechanical Engineering,1,953,1,Male,104,3,2,Logistics & Supply Chain Coordinator,1,Single,110674,3178,6,No,19,4,1,0,13,4,4,19,11,7,8,0.425863657,0.35,Karan Trivedi,karan.trivedi23@example.com,916000000000.0,
57,No,Frequently,989,Production,46,4,Logistics,1,954,3,Female,68,1,2,Cold Storage Supervisor,3,Divorced,26563,4551,1,No,23,1,1,0,1,2,1,13,6,7,12,0.501016511,0.4,Kavya Desai,kavya.desai61@example.com,917000000000.0,
32,No,Frequently,230,Quality Control,34,2,Dairy Science,1,955,1,Female,78,2,2,Milk Processing Operator,4,Divorced,99923,18025,5,No,23,4,2,2,20,3,1,1,11,9,13,0.535637594,0.45,Sahil Pillai,sahil.pillai74@example.com,916000000000.0,
